index,title,topic_idx
671,챗GPT 이미지도 만든다···구글도 ‘멀티모달’ 기능 테스트,0
672,'책임있는 AI' 내세운 구글클라우드...디지털워터마크·데이터보안 강조,0
673,SKB 지역채널 뉴스 AI 기자가 진행,0
674,IBM “왓슨x로 ‘기업용 생성형 AI’ 시장 열겠다”,0
675,파수 파수 클라우드 브릿지로 ‘MS 팀즈’서 암호화 파일 사용 지원,0
676,이노그리드 공공 이어 1금융권 클라우드 사업도 수주,0
677,에티버스-아크로니스 클라우드 통합보안 웨비나 개최,0
678,민관 수출개척단 美 구글·오픈AI 방문... AI·클라우드컴퓨팅 등 디지털협력 강화,0
679,한전KDN '산업단지 클라우드 구축'…에너지 비용 낮춘다 [숏잇슈],0
680,GPT-4보다 세다…구글 '제미니' 출격 임박,0
681,유아이패스 구글 클라우드용 버텍스 AI 커넥터 공개,0
682,"[KCSF2023 개막] 옵스나우 ""클라우드 성숙기 진입 비용·자동화·보안 3박자 중요""",0
683,후이즈 뉴스1에 클라우드 기반 통합 보안 솔루션 공급,0
684,엔씨소프트 자체 LLM ‘바르코’  기술 고도화 위한 업무협약,0
685,“AI 일상화에 내년 9천억 예산 투입..AI 수요창출”(종합),0
686,몽골로 향한 카카오엔터프라이즈 현지 클라우드 생태계 조성 지원한다,0
687,"[클라우드+] 삼성SDS ""대한항공 앱 현대화 추진…클라우드 장점 최대 활용""",0
688,NHN인재아이엔씨 드림라인과 클라우드 구축 사업 계약 체결,0
689,LG CNS 구글 클라우드와 생성형 AI 협력 강화,0
690,네이버페이 코리아 핀테크 위크 2023 참여… AI 기반 ‘페이스사인’ 결제 선보여,0
691,공공 `클라우드 네이티브 전환` 본격화… 업계 기대감,0
692,파이오링크 네이버클라우드 고객 대상 웹‧API 보안 무상 제공 프로모션,0
693,NHN클라우드 'AI테크+ 2023' 참가... AI솔루션·플랫폼 부스 운영,0
694,"[클라우드+] ""각 부처별 추진 중인 공공 클라우드 전환 통합된 전략 필요""",0
695,행안부 864개 지자체 정보시스템 민간 클라우드로 전환 완료,0
696,NHN클라우드 보안 관제센터 개소… 24시간 365일 모니터링,0
697,"클라우드에 생성형AI 날개 달고 ""370조 글로벌시장 선점"" [K-AI 반격 나선다]",0
698,오라클 VM웨어 클라우드 유니버설 프로그램 합류,0
699,'AI 골드러시' 일궈낸 MS…애저 클라우드로 생태계 확장,0
700,'저비용 연구'지원… 국가AI데이터센터 주역 NHN클라우드,0
701,10월 뉴로클라우드 출시…네이버클라우드 기업 AI 자신,0
702,국내 최초 AI 풀스택 사업자 KT클라우드 글로벌 간다,0
703,베리타스 “클라우드 데이터 관리 고민 해결해드립니다”,0
704,네이버클라우드 현대IT&E와 ‘하이퍼클로바X’ 기반 협력,0
705,[스마트클라우드쇼 2023] 전재진 카카오엔터프라이즈 클라우드 리더 “멀티모달 개발 경험 충분… 외부 협업 이어갈 것”,0
706,파수 파수 클라우드 브릿지로 ‘MS 팀즈’서 암호화 파일 사용 지원,0
707,GPT-4 잡을 더 센 놈 온다… 구글 새 LLM '제미니' 테스트 시작,0
708,기업용 챗GPT 나왔다 … B2B 경쟁 '후끈',0
709,韓 인터넷 커뮤니티 에펨코리아 챗GPT 학습 차단,0
710,“데이터 무단 학습 싫어요”…GPT봇 차단 급증 보상 논의 급물살,0
711,"[인터뷰] ""나보다 더 내 회사 잘 아는 통역사""…다큐브 '업무용 GPT' 뜨는 이유",0
712,한국형 챗GPT ‘클로바X’ 써보니…챗GPT 모르는 한국 지식 ‘척척’,0
713,네이버판 챗GPT 발표에 '뉴스 사용료' 신경전,0
714,[PLAY IT] K-챗GPT ‘클로바X’ 한국인 가려운 부분 긁어주네,0
715,[DD퇴근길] 과기정통부 알뜰폰 도매의무 '공란'…아마존 챗GPT 경쟁사 지원,0
716,업스테이지 NIA와 '한국어 LLM 성능평가·비교' 리더보드 구축,0
717,올거나이즈 금융특화 AI 언어모델 '알리 파이낸스 LLM' 출시,0
718,올거나이즈 금융 특화 sLLM `알리파이낸스LLM` 출시,0
719,“진단·추천으로 혁신”…뤼이드 LLM에 날개 다는 교육[AI코리아대상],0
720,AI 얼굴인식으로 결제 뚝딱…네이버페이 '클로바 페이스사인' 소개,0
721,[네이버 클로바X 써보니] 사투리·신조어 익숙하고 환각 없어...추천 정보까지,0
722,클로바X '손차박'·'검수완박'도 술술…가끔 엉뚱한 답변도,0
723,삼성전자 입사하려면? 물었더니…챗GPT vs 클로바X 대답은 [조아라의 IT's fun],0
724,네이버 '하이퍼클로바X' 재료 하루만에 소멸…7%대 하락(종합),0
725,클로바X 써보고 싶어요…시범운영 인원 제한에 대기자 속출,0
726,정부 데이터 기반 혁신 핀테크 등장에 힘 실어준다,0
727,데이터 활용·공동개발 쿠콘·코나아이 '맞손',0
728,쿠콘·코나아이 데이터 API 공동 개발 MOU 체결,0
729,구글 바드 지도·유튜브와 실시간 연계…대답 이중확인,0
730,AMD 첨단 로봇 반도체 타깃 SoM 출시,0
731,구글 바드 지도·유튜브와 실시간 연계…”역대 가장 똑똑한 모델”,0
732,케이앤웍스·디케이테크인 카카오톡 채널 쇼핑몰 CS 처리 가능 ‘챗봇나우’ 정식 출시,0
733,틱톡으로 떠난 10대 잡아라…메타 '개성파 챗봇' 내놓는다,0
734,SGA솔루션즈 컨테이너 플랫폼 보안 솔루션 ‘씨이지스’ 출시,0
735,스윙 공항 콜밴 예약 서비스 '스윙에어' 출시,0
736,MWC서 관람객 홀린 SKT 무인비행기… 엑스포 알리려 부산行 ,0
737,[MWC23] 글로벌 통신 시장 AI·DX로 패러다임 변화 가속...아쉬운 한국 통신정책 ,0
738,나흘간 8만8500명 다녀간 MWC… AI·중국이 핫이슈 [MWC 2023 결산] ,0
739,AI가 횡단보도 관리… 대구시 어린이보호구역 12곳에 도입 ,0
740,서버·스토리지는 데이터센터 전기소비를 얼마나 줄일 수 있나 Korea),0
741,구글 클라우드 MWC서 통신 부문 신제품 발표 ,0
742,MS 애저 오픈AI 서비스에 챗GPT 기술 추가 ,0
743,'챗GPT' 도입하는 韓기업들…AI의 거짓말·편향성 '숙제' ,0
744,"촘스키 ""AI가 사람 뇌 추월하려면 멀었다…원시적 인지 단계"" ",0
745,'무인 스마트팜' 로봇이 토마토를 따고 운반한다 ,0
746,로봇 시장 커지는데…일할 사람이 없다 ,0
747,LS일렉트릭 미래형 공장 자동화 솔루션 선보인다 ,0
748,세계 최대 스타트업 행사 '슬러시드' 6월 부산 개최 ,0
749,챗GPT에 AI 업계 들썩… 글로벌 IT 기업 사활 건 경쟁 시작된다 ,0
750,클라우드 빅3 희비…MS·구글 활짝 AWS 훌쩍 Korea),0
751,AI·IoT로 침수 예고 맨홀 작업자 케어…'디지털 안전모델' 공모 ,0
752,글로벌 IT 리더 DX 최우선 순위지만 실행 어려워 Korea),0
753,[생성 AI시대 우리는]〈3〉글로벌 빅테크 AI 대전 막올라 ,0
754,물류센터에 AI·로봇 나타났다… 유통가 ‘스마트 물류 전쟁’ 치열 ,0
755,KT AI교통 솔루션 '로드센스' ITS 차량번호인식 성능평가 최고등급 ,0
756,[주간 클라우드 동향/2월①] 경기침체 아랑곳 않는 클라우드 빅3··· 한국은? ,0
757,우리 삶 파고든다 챗GPT가 뭐길래 ,0
758,[IT트렌드] AI 돌풍 보안·안전 직종도 대체할까? NEWS),0
759,데이터로 비즈니스의 미래를 본다··· ‘예측 애널리틱스’란? Korea),0
760,"[생성 AI시대 우리는]〈6·끝〉""챗GPT 비즈니스 실험의 장 '생성'…R&D 지원 절실"" ",0
761,산업용 무선 IoT 솔루션의 결함이 OT 네트워크를 위협하는 과정 ,0
762,전세계 기업 98%가 멀티 클라우드 도입 Korea),0
763,클라우드판 AI 중심 재편 가속...마이크로소프트 공세 관심집중 ,0
764,"국내 기업 84% ""향후 1년 안에 인공지능 앱 도입"" ",0
765,‘초거대 AI’ 인공지능 시장 흐름 바꾼다,0
766,정부 2030년까지 AI 활용 기업 비중 1%→30%…산업 AI 내재화 전략 추진,0
767,모빌리티 산업 IT 기술 강조돼…디지털화 경쟁력 부상,0
768,11만명 몰려든 CES 2023 폐막…'초연결·친환경·모빌리티' 비전 봤다,0
769,올해 정부 ICT 핵심 분야는 '인공지능',0
770,클라우드의 데이터 전쟁은 어떻게 흘러갈까,0
771,'신성장 4.0 전략' 추진...일상의 디지털·전략산업 집중 육성 ,0
772,델이 주목한 2023년 IT 기술 트렌드는? 클라우드·보안·양자·AI·엣지 ,0
773,AI·모빌리티·메타버스·자원순환…대기업의 이유 있는 스타트업 '식탐' [긱스] ,0
774,탄소배출 SW로 관리한다...ESG 경영에 활용 주목 ,0
775,사업다각화 나선 대형 SI사 MSP 시장 쟁탈전 본격화 ,0
776,[스페셜리포트]장기적 관점에서 SaaS로 전환···판매 불확실성 해소는 과제 ,0
777,지리공간 데이터 클라우드 새 격전지로 부상 ,0
778,'비디오로 행동 학습'...또 도약한 AI 기술 ,0
779,"AWS ""기업의 데이터 전략 구축을 위한 3요소"" ",0
780,가트너 ‘IT 리더가 클라우드 전략에서 범하기 쉬운 10가지 실수’ 발표 ,0
781,KT 줌과 통신 플랫폼 협력…B2B 전용 서비스 선보인다 ,0
782,네이버 스마트시티 핵심 기술 ‘아크아이’ 출시… ‘네옴시티’ 수주 자신감 ,0
783,‘AI+α’ 융복합기술 특허 10년 새 22배 증가… 4차 산업 특허 3.7배 늘어 ,0
784,[스페셜리포트]데이터 패브릭 시대 온다 ,0
785,클라우드 비용 확 줄여라...테크 기업들 절감 역량 경쟁 우위로 ,0
786,국내 IT 의사결정권자 65% 비즈니스 위협요인으로 ‘IT 인력 부족’ 꼽아 DAILY),0
787,메타버스는 보안 사각지대 맞춤형 대응 전략 필요 ,0
788,韓 노코드·로우코드 전문 플랫폼 확산...해외 업체들도 공격 모드 ,0
789,“올해 국내 IT서비스 시장 3.3% 성장할 듯” ,0
790,디지털 혁신으로 재도약...2023년 주목할 ICT 10대 이슈 Korea),0
791,워크스테이션 보안 공격 비중 35%···작년 대비 2배↑ ,0
792,SKT 무인기 MWC서 관람객 유치…부산서 엑스포 발표 ,0
793,[MWC23] 글로벌 통신시장 AI·DX로 패러다임 변화 가속화...한국 통신정책 안타깝다 ,0
794,4일간 8만8500명 MWC 방문…AI·중국 핫이슈 [MWC 2023 결산] ,0
795,횡단보도 AI 관리...대구시 어린이보호구역 12곳 도입 ,0
796,서버와 스토리지가 데이터 센터의 전기 사용량을 얼마나 줄일 수 있는지(한국),0
797,구글 클라우드 MWC서 새로운 통신 분야 발표 ,0
798,MS 애저 OpenAI 서비스에 ChatGPT 기술 추가 ,0
799,국내 기업 '채팅 GPT' 도입…AI의 거짓말과 편견 '숙제' ,0
800,"촘스키 ""AI 인간의 뇌를 추월하려면 멀었다… 원시적 인지 단계"" ",0
801,'무인 스마트 팜' 로봇이 토마토를 따서 나릅니다 ,0
802,로봇 시장의 성장…일을 할 사람이 없습니다 ,0
803,LS일렉트릭 미래공장 자동화 솔루션 도입 ,0
804,오는 6월 부산서 열리는 세계 최대 스타트업 행사 '서커스드' ,0
805,AI 산업 ChatGPT에 흔들려… 글로벌 IT기업 사활 경쟁 시작 ,0
806,클라우드 빅3의 즐거움…Microsoft/Google wide AWS Soom Korea),0
807,AI·IoT로 침수 예보 맨홀 근로자 돌봄…'디지털 안전모델' 공모 ,0
808,글로벌 IT 리더 DX를 최우선 과제로 삼고 있지만 한국 구현이 어려운 상황),0
809,[AI의 세대 우리는] <3> 글로벌 빅테크 AI 대전 상승세 ,0
810,물류센터에 AI·로봇 등장…유통업체 치열한 '스마트 물류 전쟁' ,0
811,KT AI 교통솔루션 '로드센스' ITS 면허번호 인식 성능평가 최고 등급 ,0
812,[주간 클라우드 동향 / 2월 1일] 경기 침체를 개의치 않는 클라우드 빅3 국가 · · 대한민국은? ,0
813,우리는 우리의 삶을 파고 있습니다. ChatGPT이란 무엇일까요 ,0
814,[IT트렌드] AI 돌풍으로 보안·안전 일자리도 대체될까? 뉴스),0
815,데이터로 비즈니스의 미래를 보는 '예측 분석'이란? 한국),0
816,"[Created AI 시대 우리는] <6·끝> '챗GPT' 비즈니스 실험 장소 'Created'…""R&D 지원 필요"" ",0
817,산업용 무선 IoT 솔루션의 결함이 OT 네트워크를 위협하는 프로세스 ,0
818,전 세계 기업의 98%가 멀티 클라우드 코리아를 채택함),0
819,클라우드 에디션 AI 중심 개편 가속화…마이크로소프트 공세 초점 ,0
820,"국내 기업 84% ""향후 1년 내 인공지능 앱 도입"" ",0
821,'슈퍼 AI' 인공지능 시장 변화,0
822,정부 2030년까지 AI 활용기업 1%→30%…산업 AI 내재화 전략 추진,0
823,모빌리티 산업 IT 기술 강조…디지털화 경쟁력 상승,0
824,11만명 유치 CES 2023 폐막…'초연결·친환경·모빌리티' 비전 봤다,0
825,올해 정부 ICT 핵심 분야는 '인공지능',0
826,클라우드 내 데이터 전쟁의 작동 방식,0
827,'신성장 4.0 전략' 추진…일상 디지털·전략산업 집중 육성 ,0
828,델이 주목한 2023년 IT 기술 동향은?,0
829,SKT SKB AI 활용 확대…유동인구 분석 및 뉴스 접목,0
830,[41주년 특집] 어디까지? - 통신,0
831,세상에서 가장 똑똑한 인공지능…Google 자신감,0
832,구글 지메일 구글 지도 유튜브 등에 AI 챗봇 바드 도입,0
833,"CJ ENM AI 활용 개방형 모델…""K-콘텐츠 생태계 기여""",0
834,AI 기술 자체보다 중요…IBM '왓슨스' 전략 공개,0
835,"IBM ""신뢰성 확보한 왓슨스로 기업이 생산하는 AI 시장을 열겠습니다.""",0
836,"한국IBM CEO ""왓슨엑스 플랫폼 기업 AI 도입을 위한 최적의 파트너""",0
837,폴라리스 오피스 볼링 플랫폼 '핀볼' AI 기술 애플리케이션 개발사와 협력,0
838,원티드랩-강원대학교 SW/AI 전자동 인력양성 협약,0
839,기술고문 양은호 카이스트 교수 영입 'AI 마스터' 로펌 비트,0
840,KAIT의 Generative AI 및 SW 대세미나 개최,0
841,생성 AI의 결과는 소비자에게 정보인가요 광고인가요?,0
842,KAIT 기반 AI/SW 대세미나 개최,0
843,AI 활용 한국 신약 가속화…신약-AI기업 협업·혁신 '스타트업',0
844,세대 AI 스타트업 협회 25일 발대식 개최,0
845,AI 경쟁력? 기술보다 더 중요한 건... 진화론적 접근 필요,0
846,SK㈜ C&C AI 미래인재 신규채용,0
847,모든 제품에 'AI 신뢰성' 추가…'드림포스 2023' 갔을 때,0
848,AI로 이상 상태 감지해 산불 예방…알체라 '융합심포지엄 2023'에서 기술 발표,0
849,SKT AI 개·개 연결 영상…유튜브에 공개,0
850,KT 동대문구 삼육서울병원 후마니타스 'AI 의료선도도시 모델 구축사업' 추진,0
851,대학생 'AI 매칭' 잡아 나만 위한 맞춤형 채용공고 오픈,0
852,"누구나 손쉽게 딥러닝 기술 학습 가능…""'AI 어도비' 꿈꾸는 뉴로클"" [AI코리아 대상]",0
853,진단과 권고로 혁신…루이드 LLM 날개 부착 교육 [AI코리아 대상],0
854,한국오픈 LLM 리더 업스테이지 [AI 코리아 대상],0
855,내년에는 금융 헬스케어 등으로 확대…[AI 코리아 대상] 에브리싱,0
856,AI로 세상을 바꿔…기술·서비스 우수기업 [AI코리아 대상],0
857,기업용 LLM 앱 쉽게 만들 수 있어…미국의 스택 AI와 경쟁,0
858,5G 홀로그램 AI 아나운서 등 콘텐츠 체험 및 즐기기 [현장레포],0
859,민관 수출개발단 구글 OpenAI 방문… AI·클라우드 컴퓨팅 등 디지털 협력 강화,0
860,"통신 3사 ""AI로 어르신 돌보다""",0
861,5G 홀로그램 AI 아나운서 등 시선 [광주 에이스 페어],0
862,네이버 지난해 하반기 정책 위반 게시물 3853만건... AI 91% 삭제,0
863,안전한 AI 생태계 선도...영업력 구글에 필적,0
864,과기정통부 구글 OpenAI 만나 AI 협력 강화,0
865,온라인 판매 예상 AI 모델은?…'LG 에이머스 해커톤' 개최,0
866,SKT AI 디지털 캠페인 '시고르자브 보건소' 도입,0
867,과학기술정보통신부 AI 신뢰도 및 품질목표제 신설 장관상 및 상금,0
868,"[인터뷰] 늘어나는 전자금융사기에 SAS 대응 ""AI·SaaS로 금융범죄 걸러낼 그물 좁혀""",0
869,삼성전자와 SK하이닉스가 AI 시대를 주도하는 모습 [T-Times],0
870,"신경과 ""AI 딥러닝 기술 누구나 쉽게 활용"" [AI코리아 대상]",0
871,구글 AI '제미니' 1조 파라미터 보유…네이버 '하이퍼클로바X'는?,0
872,KT 포포인츠 호텔에 AI 배달로봇 도입,0
873,세계신문협회 미디어 권리 위한 '글로벌 AI 원칙' 발표,0
874,"유병완 지란지교 데이터 신임 대표 선임.. ""첨단 생성 AI 대응 기술""",0
875,AI로 광주시 문제 해결하자…'민간 테크 네트워크' 출격,0
876,인텔리코리아 세계유산산업전시회에 출품된 인공지능 기반 CAD,0
877,범죄 인공지능 블록 묻지마…'난파사고 예방 AI' 등장,0
878,공개된 '롯데제너레이션 AI'를 기반으로 그룹사별 특화 지식을 녹여냈습니다,0
879,진단과 추천으로 학습방식 변화…루이드 AI로 교육 혁신 [AI코리아 대상],0
880,업스테이지 세계에서 기술력으로 주목받는 AI 스타트업 [AI코리아 대상],0
881,"가우디오랩 ""음향 발생 AI 기술로 콘텐츠 제작 패러다임 변화"" [AI코리아 대상]",0
882,KT 소상공인 돕기…'AI콜코스터 골목상권 DX' [AI코리아 대상],0
883,네이버 - 자살예방 보건복지부…AI 활용 방안도 모색,0
884,"로앤컴퍼니 ""법률서비스 고도화 위해 끊임없이 도전"" [AI코리아 대상]",0
885,SKT 서울시의사회 '핸즈온'…AI 반려동물 의료복지 지원,0
886,무기 보이면 추적에 집중...범죄대응 AI 등장,0
887,'잇컴' 만든 스캐터랩 기업 시장 진출…소셜 AI 컨설팅,0
888,전주시 생성 AI와 메타버스를 주제로 '테크 트렌드 콘서트' 개최,0
889,"미국 의회에 모인 AI 권력 ""우리 규제""",0
890,AI 걱정된다 머스크부터 저커버그까지 거대 기술기업 국회서,0
891,'신뢰할 수 있는 AI' 등 한국과 디지털 협력 강화,0
892,"[오픈테크넷 서밋 2023] 기업 AI 도입에 중요한 VMware '프라이버시'…""프라이빗 AI로 극복""",0
893,UI 패스 구글 클라우드용 버텍스 AI 커넥터 공개,0
894,AI 굴러가고 있지만 흥미진진…로보어드바이저 주식회사 [긱스] 적자,0
895,내년 예산 9090억 투입…'국가 AI 일상화' 시대 열린다,0
896,KT 청남대에 'AI 로봇' 도입해 관람객 편의와 안전에 도움,0
897,"김태수 네오사피엔스 대표 ""AI가 기쁨과 슬픔을 담은 목소리를 만들어낸다"" [긱스]",0
898,카카오모빌리티 'NEMO 2023' 이동성에 특화된 세대 AI도 주목,0
899,인공지능 시대 엔터테인먼트의 미래,0
900,교육현장에서 소상공인까지... AI가 국민 생활에 스며듭니다,0
901,정부 'AI 일상화' 시대 앞당길 듯…예산 9090억 투입,0
902,정부 생활·복지·행정에 AI 접목 9천억 투입...,0
903,내년 일상화 AI에 9000억 투자.. AI 수요 창출 (총결산),0
904,AI와 플랫폼 및 솔루션 결합…기업 생산성 극대화,0
905,파도·TV는 죽는다…정부 AI 기술로 OTT 부활,0
906,테슬라 AI 슈퍼콤 '도조'란 무엇일까…머스크의 큰 그림은,0
907,정부 누넛TV 자동감지 AI 기술 개발,0
908,'AI 플랫폼' 루톤 누적 가입자 8개월 만에 100만명 돌파,0
909,MS-네이버와 제휴…삼성SDS 멀티엔진 AI 전략 공개,0
910,업스테이지 롯데쇼핑과 유통 특화 AI 개발 협력,0
911,NC AI Twinnie가 자율주행 로봇에 장착됨,0
912,[김나인 '자막 콘텐츠' 빠르게 작업 중... SK브로드밴드 발전시스템 독자 개발,0
913,'삼성 AI' 원단 공개,0
914,[뉴스해설] AI·디지털 기술로 콘텐츠·유통 경쟁력 강화…글로벌 리더십 확보,0
915,"회의록 작성해서 담당자 이메일로 보내라 AI 직원 ""열심히 한다""",0
916,이번 행사는 파동을 일으키는 AI 시대에 대비한 데이터 관리와 보안을 주제로 진행됩니다,0
917,Fascu 'FDI 정상회의' 개최...,0
918,네이버 하이퍼클로바,0
919,메타퀘스트3 vs. 애플 비전 프로.. 승자는?,0
920,오픈AI와의 신혼관계는 끝날까? MS “저렴한 AI 챗봇 직접 만든다”,0
921,ChatGPT 인터넷에 연결,0
922,개방형 AI 하드웨어 기기를 출시하시나요? “애플 전 디자이너 손정의와 ‘AI 아이폰’ 개발”,0
923,이동통신 3사를 위한 '통신' 특화 AI 서비스,0
924,"'프라이빗 AI'에 VM웨어 힘…""기업·정부 관심 많아""",0
925,일상 AI 시대… 레시피도 AI가 추천한다,0
926,대형 공공기관과 인텔이 'AI/클라우드' 파트너로 베스핀글로벌을 선택한 이유 [Tech Changer],0
927,"[인터뷰] 소만코퍼레이션 보안 넘어 VDI 사업 진출…""성능·가격 모두 외산 제품보다 우수""",0
928,시큐레터에 이어 IPO 돌풍 한싹 클라우드 전환 AI 사업 다각화 박차,0
929,AI가 내 전세대출을 검토했다? 금융 AI의 진화에 위험이 있나요?,0
930,[인터뷰] 크라우드웍스 코스닥 진출 AI 시대에 '청바지' 만드는 이유,0
931,[IT돋보기] 사이버 세상에서 생성AI로 진화하는 '가상휴먼',0
932,[워크데이 라이징] 워크데이 라이징 막 끝났다…창작 AI·ML 비전 공유(종합),0
933,[워크데이 라이징] 워크데이 단독 대표 체제로 바뀐다 “제너레이티브 AI는 엄청난 기회”,0
934,[인터뷰] “제너레이티브 AI 탑재한 워크데이 제품 판도를 바꿀 것”,0
935,추석 명절 매장은 어떻게 해야 할까요? KT AI로 소상공인을 돕는다,0
936,AI로 '엄마 돌보기'…'라스트 마일'의 새로운 의미가 떠오를 때 [기자의 눈],0
937,팀 쿡: 애플은 ChatGPT와 같은 생성 AI도 개발 중,0
938,네이버 하이퍼클로바X 학습기준은 어둡다.. 블로그 비중이 1위인가?,0
939,“개발부터 최적화까지”…VM웨어 AI 플러스 '탄주' 한국 기업에 도움,0
940,제너레이티브 AI 홍수… 글로벌 사용자 1위는 누구? [긱스],0
941,나만의 쇼핑몰 성장 위해 '앱' 시장 확대…AI 숏폼 뉴스레터 '다양',0
942,할머니를 미국 대학생으로 바꿔야 하나? 최태원·백종원도 'AI 프로파일'에 푹 빠졌다,0
943,[리포트] U+AI 콜봇 뜻밖의 질문…B2B 솔루션 17종 한자리에,0
944,SKT 반려동물 AI 서비스 글로벌 진출 본격…일본 애니콤과 협업,0
945,SKT 일본 애완동물 보험그룹과 AI 헬스케어 연구 협력,0
946,SKT '애돗' KT '믿음' LGU '익시'…통신업계에 제너레이티브 AI 급등,0
947,[AI 트랜스포메이션②] NHN 클라우드 데이터센터와 반도체 AI 트랜스포메이션 시대 특화전략 개발,0
948,창작자는 자신이 만든 AI로 노동에 대한 보상을 받습니다.,0
949,[Workday Rising] Workday-AWS 협력 강화 “직원 생산성 향상될 것”,0
950,[인터뷰] LG CNS “공장에서 나오는 모든 데이터 유용…빅데이터 분석에 최적”,0
951,엔씨소프트 자체 LLM 'Varco' 기술 고도화를 위한 업무협약,0
952,“AI 생활화 위해 내년 예산 9000억 투입…AI 수요 창출”(종합),0
953,카카오엔터프라이즈가 현지 클라우드 생태계 조성을 지원하기 위해 몽골로 향한다.,0
954,[클라우드+] 삼성SDS “대한항공 앱 현대화 추진…클라우드 장점 최대한 활용”,0
955,NHN Talent INC 드림라인과 클라우드 구축 사업 계약 체결,0
956,LG CNS 구글 클라우드·제너레이티브 AI로 협업 강화,0
957,네이버페이 코리아핀테크위크 2023 참가…AI 기반 '페이스사인' 결제 선보여,0
958,퍼블릭 '클라우드 네이티브 전환' 본격 시작…업계 기대,0
959,네이버 클라우드 고객을 위한 PIOLINK 무료 웹/API 보안 프로모션,0
960,NHN클라우드 'AI Tech+ 2023' 참가...AI 솔루션·플랫폼 부스 운영,0
961,[Cloud+] “각부처 추진하는 퍼블릭 클라우드 전환 통합전략 필요”,0
962,행정안전부 864개 지자체 정보시스템 프라이빗 클라우드 전환 완료,0
963,NHN 클라우드 보안관제센터 오픈… 24시간 모니터링,0
964,제너레이티브 AI 클라우드에 날개 달다 “370조 글로벌 시장 점유” [K-AI 반격 나선다],0
965,Oracle VMware Cloud Universal 프로그램에 참여,0
966,MS 'AI 골드러시' 창조… 애저 클라우드로 생태계 확장,0
967,'저비용 연구' 지원…국가 AI 데이터센터 선두 NHN클라우드,0
968,뉴로클라우드 10월 출시…네이버 클라우드 기업 AI 셀프,0
969,국내 최초 AI 풀스택 사업자 KT클라우드글로벌,0
970,베리타스 “클라우드 데이터 관리 문제를 해결해 드립니다”,0
971,네이버클라우드와 현대IT&E의 'HyperclovaX' 기반 협력,0
972,"[스마트클라우드쇼 2023] 전재진 카카오엔터프라이즈 클라우드 리더 ""멀티모달 개발 경험 충분…""외부 협업 계속할 것""",0
973,Fasu Cloud Bridge를 통해 'MS Teams'에서 암호화된 파일 사용 지원,0
974,GPT-4를 잡으러 더 강한 자가 온다..구글 새로운 LLM '제미니' 테스트 시작,0
975,기업용 채팅 GPT 출시…B2B 경쟁 '열',0
976,한국 인터넷 커뮤니티 에펨코리아 ChatGPT 학습이 차단되었습니다,0
977,“무단 데이터 학습 싫다”…GPT 봇 차단 급증 보상 논의 격화,0
978,"[인터뷰] ""나보다 회사 잘 아는 통역사""…'비즈니스 GPT' 인기 이유",0
979,한국어 채팅 GPT 'ClovaX' 써봤는데…ChatGPT: 당신이 모르는 한국어 지식은 '척척',0
980,네이버 버전 채팅 GPT 발표 '뉴스 이용료' 놓고 신경전 촉발,0
981,[PLAY IT] K-Chat GPT 'ClovaX'가 한국인의 가려움증을 긁는다,0
982,[DD 퇴근길] 과학기술정보통신부의 알뜰폰 도매 의무는 '공백'…아마존 챗GPT 경쟁자 지원,0
983,Upstage NIA와 '한국어 LLM 성과평가 및 비교' 리더보드 구축,0
984,올가나이즈 금융특화 AI 언어모델 'Ali Finance LLM' 출시,0
985,올가나이즈 금융전문 sLLM 'AliFinance LLM' 출시,0
986,“진단과 추천을 통한 혁신”…Riiid LLM에 날개를 달아주는 교육 [AI 코리아 대상],0
987,AI 안면인식으로 빠르게 결제…네이버페이 '클로바 페이스사인' 선보여,0
988,Clova 때로는 답이 틀릴 때도 있습니다.,0
989,삼성전자에 입사하려면? 물어보니... GPT vs Clova 채팅,0
990,네이버 '하이퍼클로바X' 소재 하루아침에 사라진다…7%대로 하락(종합),0
991,클로바엑스 해보고싶다... 시범운영인원 제한으로 인해 대기자분들이 계십니다.,0
992,정부 데이터를 기반으로 혁신적인 핀테크 출현 촉진,0
993,데이터 활용 및 공동개발 큐콘과 코나아이 '손잡다',0
994,쿠콘 코나이 데이터 API 공동 개발 MOU 체결,0
995,구글 바드맵 유튜브 실시간 연결…답변 다시 확인,0
996,AMD 첨단 로봇 반도체 타겟 SoM 출시,0
997,"구글 바드맵·유튜브 실시간 연결…""역대 가장 똑똑한 모델""",0
998,케이앤웍스와 디케이테크 카카오톡 채널 쇼핑몰에서 CS 처리 가능한 '챗봇나우' 정식 출시,0
999,틱톡으로 떠난 10대 잡아라…메타 '독특한 챗봇' 출시,0
1000,SGA솔루션 컨테이너 플랫폼 보안 솔루션 'Cigis' 출시,0
1001,스윙공항 콜밴 예약 서비스 '스윙에어' 출시,0
1002,SKT 드론 MWC 관람객 매료…엑스포 홍보 위해 부산 출국,0
1003,[MWC23] 글로벌 통신시장 AI·DX로 패러다임 전환 가속…한국의 통신정책 미흡,0
1004,나흘간 8만8천500명 참석한 MWC…AI와 중국이 화두 [MWC 2023 결산],0
1005,AI로 횡단보도 관리…대구시 아동보호구역 12개소 도입,0
1006,서버와 스토리지는 데이터 센터의 전력 소비를 얼마나 줄일 수 있습니까? 한국),0
